frame,zone,player id,x,y,birdX,birdY,time,objtype,team,possession
23,3,12,1086,1244,175.960052490234,303.616943359375,0.959291666666666,1,1,0
23,3,13,1372,1199,215.227661132813,282.467010498047,0.959291666666666,1,2,0
23,4,15,1214,1098,176.061340332031,225.437377929688,0.959291666666666,1,1,0
23,4,17,745,1165,108.534164428711,264.581146240234,0.959291666666666,1,2,0
23,4,20,1111,1036,145.400619506836,182.50146484375,0.959291666666666,1,1,0
23,0,25,885,917,62.2655868530273,75.3514633178711,0.959291666666666,37,-1,-1
24,3,12,1099,1239,177.27033996582,301.362976074219,1.001,1,1,0
24,3,13,1377,1192,215.37043762207,278.946868896484,1.001,1,2,0
24,4,15,1212,1106,176.94660949707,230.487182617188,1.001,1,1,0
24,4,17,748,1164,108.801940917969,264.04443359375,1.001,1,2,0
24,4,18,900,1140,128.960037231445,250.773834228516,1.001,1,1,0
24,4,19,1006,1098,138.772537231445,225.456802368164,1.001,1,2,0
24,4,20,1102,1038,144.078338623047,184.00959777832,1.001,1,1,0
24,4,21,819,1133,113.691146850586,246.725814819336,1.001,1,1,0
25,3,12,1108,1241,178.894592285156,302.277740478516,1.04270833333333,1,1,0
25,3,13,1399,1187,218.456848144531,276.405822753906,1.04270833333333,1,2,0
25,4,15,1213,1101,176.350708007813,227.343353271484,1.04270833333333,1,1,0
25,4,18,897,1142,128.8642578125,251.913375854492,1.04270833333333,1,1,0
25,4,20,1101,1036,143.452926635742,182.508193969727,1.04270833333333,1,1,0
26,3,12,1108,1236,178.246307373047,299.999237060547,1.08441666666666,1,1,0
26,3,13,1399,1183,218.089813232422,274.342620849609,1.08441666666666,1,2,0
26,3,14,1473,1040,216.711288452148,185.268692016602,1.08441666666666,1,2,0
26,4,15,1217,1099,176.756393432617,226.074066162109,1.08441666666666,1,1,0
26,4,16,964,1048,119.810836791992,191.470016479492,1.08441666666666,1,2,1
26,4,17,750,1162,108.682182312012,262.965728759766,1.08441666666666,1,2,0
26,4,18,897,1138,128.038192749023,249.627456665039,1.08441666666666,1,1,0
26,4,19,896,1139,128.076019287109,250.20085144043,1.08441666666666,1,2,0
26,4,20,1098,1033,142.214874267578,180.241287231445,1.08441666666666,1,1,0
26,4,21,816,1129,112.26749420166,244.390228271484,1.08441666666666,1,1,0
26,0,25,926,939,79.846076965332,98.2376556396484,1.08441666666666,37,-1,-1
28,4,16,967,1048,120.383415222168,191.468383789063,1.16783333333333,1,2,1
28,0,25,932,940,81.5410919189453,99.231201171875,1.16783333333333,37,-1,-1
30,3,13,1434,1181,223.613464355469,273.3193359375,1.251042,1,2,0
30,3,14,1472,1038,216.288909912109,183.767669677734,1.251042,1,2,0
30,4,15,1229,1101,179.215805053711,227.342224121094,1.251042,1,1,0
30,4,16,954,1042,116.404693603516,187.07829284668,1.251042,1,2,1
30,4,17,755,1164,109.949462890625,264.046875,1.251042,1,2,0
30,4,18,887,1143,127.383277893066,252.479125976563,1.251042,1,1,0
30,4,19,961,1093,129.648361206055,222.261383056641,1.251042,1,2,0
30,0,25,920,930,75.2538299560547,89.0486526489258,1.251042,37,-1,-1
32,4,16,947,1049,116.816146850586,192.204940795898,1.33466666666666,1,2,1
32,4,25,924,919,72.0757598876953,77.4137115478516,1.33466666666666,37,-1,-1
34,4,17,750,1178,112.204345703125,271.459442138672,1.41808333333333,1,2,0
34,4,18,883,1147,127.536262512207,254.73600769043,1.41808333333333,1,1,0
34,4,19,931,1088,123.126274108887,219.025039672852,1.41808333333333,1,2,0
34,4,20,1054,1046,136.563568115234,189.961441040039,1.41808333333333,1,1,0
34,4,21,819,1133,113.691146850586,246.725814819336,1.41808333333333,1,1,0
36,0,8,2363,1337,364.25927734375,342.936828613281,1.50149999999999,1,0,0
36,3,12,1133,1221,180.128982543945,293.026580810547,1.50149999999999,1,1,0
36,3,13,1475,1162,228.787979125977,263.211364746094,1.50149999999999,1,2,0
36,3,14,1478,1045,218.24250793457,188.98323059082,1.50149999999999,1,2,0
36,4,15,1252,1097,182.746109008789,224.794906616211,1.50149999999999,1,1,0
36,4,16,957,1058,120.909210205078,198.642593383789,1.50149999999999,1,2,1
36,0,25,896,861,40.5824356079102,8.32751274108887,1.50149999999999,37,-1,-1
38,4,12,1142,1215,180.744186401367,290.169860839844,1.58491666666666,1,1,0
38,3,13,1487,1162,230.792556762695,263.215454101563,1.58491666666666,1,2,0
38,4,17,746,1176,111.124748229981,270.413513183594,1.58491666666666,1,2,0
38,4,18,880,1152,128.05891418457,257.526702880859,1.58491666666666,1,1,0
38,4,20,1031,1049,132.836181640625,192.160140991211,1.58491666666666,1,1,0
38,0,25,874,834,21.0733661651611,-29.1355972290039,1.58491666666666,37,-1,-1
41,0,8,2359,1333,363.967041015625,341.4296875,1.626625,1,0,0
41,4,12,1150,1214,181.862457275391,289.69384765625,1.626625,1,1,0
41,4,16,940,1062,118.682136535645,201.462478637695,1.71004166666666,1,2,0
41,4,17,760,1176,113.387962341309,270.419311523438,1.75175,1,2,0
41,0,25,848,808,-1.11926901340485,-69.1083908081055,1.75175,37,-1,-1
44,4,12,1155,1211,182.255813598633,288.247680664063,1.83516666666666,1,1,0
44,3,13,1537,1150,238.306854248047,256.590637207031,1.83516666666666,1,2,0
44,3,14,1489,1036,219.405136108398,182.245941162109,1.83516666666666,1,2,0
44,4,15,1265,1087,183.616012573242,218.310791015625,1.83516666666666,1,1,0
44,4,16,945,1064,120.097663879395,202.855285644531,1.83516666666666,1,2,0
44,4,17,767,1178,114.946517944336,271.466644287109,1.83516666666666,1,2,0
44,4,18,871,1151,126.352203369141,256.968658447266,1.83516666666666,1,1,0
44,4,19,887,1100,117.986602783203,226.734970092773,1.83516666666666,1,2,0
44,4,20,1015,1052,130.472152709961,194.335845947266,1.83516666666666,1,1,0
44,4,21,813,1120,109.661476135254,239.050186157227,1.83516666666666,1,1,0
44,0,25,844,797,-9.21253395080566,-87.376594543457,1.83516666666666,37,-1,-1
47,0,25,854,806,-0.652796506881714,-72.4082336425781,1.96029166666666,37,-1,-1
50,0,25,863,820,10.2390508651733,-50.1589736938477,2.08541666666666,37,-1,-1
53,0,8,2315,1331,357.889617919922,340.628692626953,2.21054166666666,1,0,0
53,4,12,1172,1193,182.594024658203,279.350067138672,2.21054166666666,1,1,0
53,3,13,1594,1137,247.199142456055,249.182754516602,2.21054166666666,1,2,0
53,3,14,1518,1039,225.417114257813,184.489822387695,2.21054166666666,1,2,0
53,4,15,1263,1084,182.800247192383,216.332901000977,2.21054166666666,1,1,0
53,4,18,861,1154,125.305572509766,258.628295898438,2.21054166666666,1,1,0
53,0,25,866,823,12.7881383895874,-45.5586242675781,2.21054166666666,37,-1,-1
56,4,16,966,1065,124.252502441406,203.541976928711,2.33566666666666,1,2,0
56,4,17,815,1185,124.110229492188,275.106109619141,2.33566666666666,1,2,0
56,4,18,865,1154,125.970779418945,258.629455566406,2.33566666666666,1,1,0
56,4,19,880,1090,114.389053344727,220.334274291992,2.33566666666666,1,2,0
56,4,20,1000,1056,128.54850769043,197.204635620117,2.33566666666666,1,1,0
59,4,12,1180,1188,183.218002319336,276.813415527344,2.46079166666666,1,1,0
59,4,15,1262,1089,183.36735534668,219.621490478516,2.46079166666666,1,1,0
59,4,16,984,1061,126.690361022949,200.744018554688,2.46079166666666,1,2,0
59,4,17,826,1180,124.874160766602,272.531860351563,2.46079166666666,1,2,0
59,4,19,884,1089,114.871803283691,219.684265136719,2.46079166666666,1,2,0
59,0,25,858,831,15.1128263473511,-33.4756965637207,2.46079166666666,37,-1,-1
62,0,8,2307,1335,356.519653320313,342.129058837891,2.58591666666666,1,0,0
62,4,13,1653,1117,256.390197753906,237.285339355469,2.58591666666666,1,2,0
62,4,14,1541,1034,229.453262329102,180.690277099609,2.58591666666666,1,2,0
62,0,25,855,823,9.7674446105957,-45.5006408691406,2.58591666666666,37,-1,-1
65,0,8,2311,1327,357.570190429688,339.103851318359,2.71104166666666,1,0,0
65,4,12,1207,1174,185.757843017578,269.550750732422,2.71104166666666,1,1,0
65,3,13,1675,1114,260.151733398438,235.447128295898,2.71104166666666,1,2,0
65,3,14,1553,1033,231.732330322266,179.918304443359,2.71104166666666,1,2,0
65,4,15,1265,1084,183.166763305664,216.332489013672,2.71104166666666,1,1,0
65,4,16,995,1070,130.786560058594,206.978317260742,2.71104166666666,1,2,0
65,4,17,854,1196,132.461502075195,280.695953369141,2.71104166666666,1,2,0
65,4,21,819,1111,108.571762084961,233.588394165039,2.71104166666666,1,1,0
65,0,25,847,829,11.0112991333008,-36.3946571350098,2.71104166666666,37,-1,-1
68,4,12,1210,1164,184.927139282227,264.205749511719,2.83616666666666,1,1,0
68,4,15,1262,1080,182.009506225586,213.6708984375,2.83616666666666,1,1,0
68,4,17,867,1194,134.14697265625,279.699951171875,2.83616666666666,1,2,0
68,4,19,891,1083,114.704750061035,215.750549316406,2.83616666666666,1,2,0
68,0,25,842,836,13.5845232009888,-26.0651226043701,2.83616666666666,37,-1,-1
71,0,8,2309,1333,356.921539306641,341.378356933594,2.96129166666666,1,0,0
71,4,13,1712,1106,266.432647705078,230.47135925293,2.96129166666666,1,2,0
71,4,14,1573,1033,235.692291259766,179.904022216797,2.96129166666666,1,2,0
71,3,20,995,1045,125.016052246094,189.262481689453,2.96129166666666,1,1,0
71,0,25,852,848,22.6922454833984,-9.08534336090088,2.96129166666666,37,-1,-1
74,4,12,1211,1157,184.149948120117,260.386932373047,3.08641666666666,1,1,0
74,3,13,1735,1105,270.541351318359,229.841094970703,3.08641666666666,1,2,0
74,3,14,1582,1033,237.474960327148,179.897583007813,3.08641666666666,1,2,0
74,4,15,1260,1085,182.401840209961,216.994659423828,3.08641666666666,1,1,0
74,4,16,1024,1071,136.381378173828,207.652893066406,3.08641666666666,1,2,0
77,4,12,1205,1155,182.873168945313,259.282104492188,3.21154166666666,1,1,0
77,3,13,1755,1102,274.062042236328,227.941421508789,3.21154166666666,1,2,0
77,3,14,1599,1029,240.522735595703,176.80729675293,3.21154166666666,1,2,0
77,4,15,1266,1085,183.499923706055,216.993469238281,3.21154166666666,1,1,0
77,4,16,1040,1075,140.188018798828,210.36669921875,3.21154166666666,1,2,0
77,4,17,911,1206,143.255264282227,285.672637939453,3.21154166666666,1,2,0
77,4,18,859,1165,127.221641540527,264.621429443359,3.21154166666666,1,1,0
77,4,19,885,1088,114.814041137695,219.033020019531,3.21154166666666,1,2,0
77,4,20,988,1042,122.948524475098,187.057693481445,3.21154166666666,1,1,0
77,4,21,840,1117,113.646675109863,237.244689941406,3.21154166666666,1,1,0
80,0,25,866,928,62.2166137695313,87.0898742675781,3.33666666666666,37,-1,-1
83,3,13,1790,1100,280.363708496094,226.664474487305,3.46179166666666,1,2,0
83,3,14,1618,1025,244.008239746094,173.678298950195,3.46179166666666,1,2,0
83,4,15,1274,1085,184.964294433594,216.991851806641,3.46179166666666,1,1,0
86,4,17,951,1215,151.017929077148,290.054321289063,3.58691666666666,1,2,0
86,4,20,986,1041,122.319847106934,186.318542480469,3.58691666666666,1,1,0
89,0,8,2337,1330,361.060241699219,340.272064208984,3.71204166666666,1,0,0
89,4,18,877,1165,130.176666259766,264.627807617188,3.71204166666666,1,1,0
89,4,21,898,1117,123.738578796387,237.24755859375,3.71204166666666,1,1,0
92,4,12,1154,1144,172.691619873047,253.107208251953,3.83716666666666,1,1,0
92,4,13,1846,1094,290.503601074219,222.792907714844,3.83716666666666,1,2,0
92,3,14,1664,1031,253.613845825195,178.302764892578,3.83716666666666,1,2,0
92,3,15,1317,1074,191.306045532227,209.607696533203,3.83716666666666,1,1,0
92,3,16,1175,1083,166.51936340332,215.689117431641,3.83716666666666,1,2,0
92,3,17,1022,1219,162.657440185547,292.007659912109,3.83716666666666,1,2,0
95,0,8,2374,1330,366.291900634766,340.309783935547,3.96229166666666,1,0,0
95,4,21,937,1123,131.782791137695,240.85481262207,3.96229166666666,1,1,0
95,4,25,881,1003,91.1949615478516,156.67561340332,3.96229166666666,37,-1,-1
95,0,28,563,1177,81.857177734375,270.859893798828,3.96229166666666,1,0,0
100,4,12,1103,1146,164.379287719727,254.227035522461,4.17083333333333,1,1,0
100,3,13,1905,1096,301.326202392578,224.082153320313,4.17083333333333,1,2,0
100,3,14,1705,1030,261.7314453125,177.500610351563,4.17083333333333,1,2,0
100,4,15,1359,1074,199.119979858398,209.595199584961,4.17083333333333,1,1,0
100,4,16,1279,1090,186.607788085938,220.271286010742,4.17083333333333,1,2,0
100,4,17,1119,1222,178.093688964844,293.490936279297,4.17083333333333,1,2,0
100,4,18,901,1178,136.597366333008,271.523498535156,4.17083333333333,1,1,0
100,4,19,993,1074,131.305160522461,209.703536987305,4.17083333333333,1,2,0
100,4,20,973,1034,118.064956665039,181.086395263672,4.17083333333333,1,1,0
100,4,21,963,1126,136.883255004883,242.640121459961,4.17083333333333,1,1,0
100,0,25,873,966,77.616081237793,124.378479003906,4.17083333333333,37,-1,-1
105,4,12,1077,1142,159.319976806641,251.952575683594,4.379375,1,1,0
105,1,13,1941,1094,307.957061767578,222.780776977539,4.379375,1,2,0
105,3,14,1729,1032,266.610046386719,179.024597167969,4.379375,1,2,0
105,4,15,1408,1073,208.127655029297,208.898483276367,4.379375,1,1,0
105,4,16,1343,1088,197.998580932617,218.953079223633,4.379375,1,2,0
105,4,17,1192,1224,189.632507324219,294.481353759766,4.379375,1,2,0
105,4,18,908,1187,139.390747070313,276.173156738281,4.379375,1,1,0
105,4,20,971,1047,120.903442382813,190.738250732422,4.379375,1,1,0
105,0,25,869,957,73.6267547607422,115.955497741699,4.379375,37,-1,-1
110,1,13,1981,1092,315.367309570313,221.470764160156,4.58791666666666,1,2,0
110,3,14,1758,1033,272.422943115234,179.771499633789,4.58791666666666,1,2,0
110,4,16,1409,1095,210.857040405273,223.493576049805,4.58791666666666,1,2,0
110,3,17,1282,1214,202.503448486328,289.7734375,4.58791666666666,1,2,0
110,4,18,919,1186,140.972015380859,275.666778564453,4.58791666666666,1,1,0
110,4,19,1095,1065,148.353698730469,203.493301391602,4.58791666666666,1,2,0
110,4,20,943,1050,116.303565979004,192.930725097656,4.58791666666666,1,1,0
110,0,25,869,985,83.0898208618164,141.425445556641,4.58791666666666,37,-1,-1
115,4,12,1014,1142,148.646072387695,251.938842773438,4.79645833333333,1,1,0
115,1,13,2013,1094,321.21240234375,222.771545410156,4.79645833333333,1,2,0
115,3,14,1785,1037,277.906646728516,182.803665161133,4.79645833333333,1,2,0
115,3,15,1480,1061,220.342071533203,200.537017822266,4.79645833333333,1,1,0
115,3,16,1477,1102,223.862777709961,227.958877563477,4.79645833333333,1,2,0
115,3,17,1362,1208,214.483413696289,286.907897949219,4.79645833333333,1,2,0
115,4,18,940,1186,144.340942382813,275.676574707031,4.79645833333333,1,1,0
115,4,19,1144,1068,158.093185424805,205.552871704102,4.79645833333333,1,2,0
115,4,20,915,1057,112.756233215332,197.953552246094,4.79645833333333,1,1,0
115,4,21,1094,1130,160.192489624023,245.014984130859,4.79645833333333,1,1,0
115,4,25,876,1045,102.228218078613,189.330749511719,4.79645833333333,37,-1,-1
125,0,8,2535,1333,388.820404052734,341.610809326172,5.21354166666666,1,0,0
125,4,20,866,1062,104.846138000488,201.492385864258,5.21354166666666,1,1,1
125,0,25,841,999,81.8163223266602,153.398239135742,5.21354166666666,37,-1,-1
140,4,12,847,1166,125.456108093262,265.154235839844,5.83916666666666,1,1,0
140,1,13,2224,1109,358.961059570313,232.345108032227,5.83916666666666,1,2,0
140,1,14,1920,1037,304.692230224609,182.712554931641,5.83916666666666,1,2,0
140,3,15,1696,1031,259.987884521484,178.279113769531,5.83916666666666,1,1,0
140,3,16,1847,1109,290.804290771484,232.348480224609,5.83916666666666,1,2,0
140,3,17,1765,1188,277.973785400391,277.095550537109,5.83916666666666,1,2,0
140,4,18,1053,1213,166.584701538086,289.153991699219,5.83916666666666,1,1,0
140,3,19,1461,1083,219.071395874023,215.626800537109,5.83916666666666,1,2,0
140,4,20,775,1073,90.9348068237305,209.09114074707,5.83916666666666,1,1,1
140,4,21,1315,1126,197.837860107422,242.679916381836,5.83916666666666,1,1,0
140,4,25,736,1031,71.1315155029297,178.980163574219,5.83916666666666,37,-1,-1
150,0,20,733,1075,83.7932739257813,210.454177856445,6.25625,1,1,1
150,0,25,713,1004,57.5393104553223,157.675857543945,6.25625,37,-1,-1
165,4,12,771,1199,119.939025878906,282.147308349609,6.88187499999999,1,1,0
165,1,13,2372,1098,387.181518554688,225.327423095703,6.88187499999999,1,2,0
165,1,14,2060,1043,332.268493652344,187.148681640625,6.88187499999999,1,2,0
165,3,15,1874,1000,295.488403320313,153.078475952148,6.88187499999999,1,1,0
165,1,16,2217,1091,359.145843505859,220.779510498047,6.88187499999999,1,2,0
165,1,17,2124,1155,338.343475341797,259.559448242188,6.88187499999999,1,2,0
165,3,18,1215,1213,191.901000976563,289.250762939453,6.88187499999999,1,1,0
165,3,19,1819,1074,285.248260498047,209.457611083984,6.88187499999999,1,2,0
165,0,20,719,1088,84.8961334228516,219.061782836914,6.88187499999999,1,1,1
165,3,21,1573,1119,242.359008789063,238.498245239258,6.88187499999999,1,1,0
165,0,25,745,983,56.5823745727539,139.843612670898,6.88187499999999,37,-1,-1
175,4,12,804,1209,127.078643798828,287.073394775391,7.29895833333333,1,1,1
175,2,13,2405,1093,393.927398681641,222.065948486328,7.29895833333333,1,2,0
175,1,15,1958,987,313.438781738281,141.746337890625,7.29895833333333,1,1,0
180,4,12,827,1213,131.412261962891,289.019561767578,7.50749999999999,1,1,1
180,1,19,2027,1071,324.638763427734,207.325881958008,7.50749999999999,1,2,0
180,4,20,787,1094,98.6923217773438,222.926315307617,7.50749999999999,1,1,0
180,4,25,863,1129,120.319274902344,244.396453857422,7.50749999999999,37,-1,-1
185,0,8,2916,1353,440.010345458984,349.428466796875,7.71604166666666,1,0,0
185,2,16,2478,1070,411.032440185547,206.478424072266,7.71604166666666,1,2,0
185,4,25,936,1141,135.254486083984,251.352233886719,7.71604166666666,37,-1,-1
185,0,32,1027,1330,178.174957275391,338.953277587891,7.71604166666666,1,0,0
200,4,12,1079,1198,168.470764160156,281.812286376953,8.34166666666666,1,1,1
200,2,13,2437,1099,399.0771484375,225.967926025391,8.34166666666666,1,2,0
200,1,14,2270,1043,373.927947998047,187.01969909668,8.34166666666666,1,2,0
200,1,15,2097,978,343.932647705078,133.497787475586,8.34166666666666,1,1,0
200,2,16,2667,1075,446.492980957031,209.891540527344,8.34166666666666,1,2,0
200,2,17,2535,1121,413.831939697266,239.786010742188,8.34166666666666,1,2,0
200,3,18,1633,1229,258.326416015625,297.118225097656,8.34166666666666,1,1,0
200,1,19,2301,1068,377.241577148438,205.141372680664,8.34166666666666,1,2,0
200,4,20,1073,1093,149.810577392578,222.246475219727,8.34166666666666,1,1,0
200,1,21,1986,1129,315.379028320313,244.54736328125,8.34166666666666,1,1,0
200,4,25,1104,1121,160.385604858398,239.672119140625,8.34166666666666,37,-1,-1
210,3,12,1237,1193,193.000518798828,279.382843017578,8.75729774812,1,1,1
210,2,13,2442,1108,398.792633056641,231.713043212891,8.75729774812,1,2,0
210,1,14,2330,1053,384.626037597656,194.394409179688,8.75729774812,1,2,0
210,1,15,2136,978,352.445129394531,133.440704345703,8.75729774812,1,1,0
210,2,16,2750,1081,461.116241455078,213.98307800293,8.75729774812,1,2,0
210,2,17,2598,1103,428.226196289063,228.529022216797,8.75729774812,1,2,0
210,4,18,1763,1237,278.683013916016,300.917236328125,8.75729774812,1,1,0
210,2,19,2438,1077,402.320892333984,211.333435058594,8.75729774812,1,2,0
210,3,20,1235,1084,177.670913696289,216.338745117188,8.75729774812,1,1,0
210,1,21,2104,1135,335.881286621094,248.109298706055,8.75729774812,1,1,0
210,4,25,1330,1173,205.810165405273,269.071228027344,8.75729774812,37,-1,-1
225,3,12,1488,1178,232.201782226563,271.774536132813,9.382819,1,1,1
225,2,13,2450,1121,398.532989501953,239.779144287109,9.382819,1,2,0
225,2,14,2403,1055,398.694976806641,195.816131591797,9.382819,1,2,0
225,1,15,2194,977,365.229644775391,132.444091796875,9.382819,1,1,0
225,2,16,2796,1068,473.013824462891,204.961547851563,9.382819,1,2,0
225,2,17,2665,1066,447.964752197266,203.596954345703,9.382819,1,2,0
225,1,18,1979,1239,312.028472900391,301.98974609375,9.382819,1,1,0
225,2,19,2604,1071,435.148529052734,207.133926391602,9.382819,1,2,0
225,3,20,1472,1075,220.287322998047,210.242446899414,9.382819,1,1,0
225,1,21,2293,1146,368.078857421875,254.52067565918,9.382819,1,1,0
225,3,25,1518,1080,229.321136474609,213.608367919922,9.382819,37,-1,-1
235,3,12,1628,1168,254.691162109375,266.516357421875,9.80145833333333,1,1,1
235,2,13,2453,1123,398.811126708984,240.996612548828,9.80145833333333,1,2,0
235,2,14,2446,1049,408.073425292969,191.390594482422,9.80145833333333,1,2,0
235,1,15,2226,985,371.311462402344,139.614349365234,9.80145833333333,1,1,0
235,2,16,2796,1064,473.991760253906,202.123779296875,9.80145833333333,1,2,0
235,2,17,2682,1045,455.889404296875,188.271347045898,9.80145833333333,1,2,0
235,1,18,2120,1242,333.727752685547,303.464294433594,9.80145833333333,1,1,0
235,2,19,2710,1080,453.691375732422,213.311782836914,9.80145833333333,1,2,0
235,3,20,1615,1067,246.453720092773,204.691604614258,9.80145833333333,1,1,0
